UMAP1,UMAP2,Group,Sensitivity,Intensity_UpperQuartileIntensity_pBCL2,Intensity_MinIntensityEdge_BCL_2,subtype
3.8719006,-0.14248139,SJ65,0,-0.006258334,0.000498105,TAL1 DP-like with LMO2::TRB
6.6148763,0.40814036,SJ65,0,-0.104328065,-0.000539509,TAL1 DP-like with LMO2::TRB
3.5880957,1.2776793,SJ65,0,0.095702455,0.000314997,TAL1 DP-like with LMO2::TRB
0.062995344,1.4521949,SJ65,0,0.126037382,0.002207115,TAL1 DP-like with LMO2::TRB
3.2499888,4.4024515,SJ65,0,0.061812163,-0.000783653,TAL1 DP-like with LMO2::TRB
3.5842376,-0.60662943,SJ65,0,-0.006807654,-0.00285888,TAL1 DP-like with LMO2::TRB
5.171573,-0.6421339,SJ65,0,-0.080668955,0.000376033,TAL1 DP-like with LMO2::TRB
2.886502,0.92050606,SJ65,0,0.023466245,-0.000234328,TAL1 DP-like with LMO2::TRB
1.4200848,1.1212772,SJ65,0,0.057596848,-0.00279788,TAL1 DP-like with LMO2::TRB
-0.1389315,2.5805907,SJ65,0,0.094123141,-0.002309555,TAL1 DP-like with LMO2::TRB
0.21855728,1.358768,SJ65,0,0.067099408,0.00104743,TAL1 DP-like with LMO2::TRB
5.539262,2.4679163,SJ65,0,0.043402151,0.000864321,TAL1 DP-like with LMO2::TRB
-1.6085757,1.9134992,SJ65,0,0.073569254,-0.002614736,TAL1 DP-like with LMO2::TRB
0.47949037,1.868858,SJ65,0,0.054712907,-0.00285888,TAL1 DP-like with LMO2::TRB
4.19963,-0.9110275,SJ65,0,-0.041300669,-0.001271942,TAL1 DP-like with LMO2::TRB
1.4357655,4.832765,SJ65,0,0.054220811,0.001535718,TAL1 DP-like with LMO2::TRB
-1.4604427,5.053315,SJ65,0,0.204201714,0.003794054,TAL1 DP-like with LMO2::TRB
3.7030692,0.39492938,SJ65,0,0.002233309,0.000314997,TAL1 DP-like with LMO2::TRB
4.5638723,0.20418714,SJ65,0,-0.011690545,-0.002614736,TAL1 DP-like with LMO2::TRB
4.086534,-0.02951446,SJ65,0,0.035391168,0.00245126,TAL1 DP-like with LMO2::TRB
5.5149746,0.1872669,SJ65,0,-0.049357436,-0.001394014,TAL1 DP-like with LMO2::TRB
0.49417594,0.61372155,SJ65,0,0.024374143,-0.001699194,TAL1 DP-like with LMO2::TRB
-0.43982106,1.9091413,SJ65,0,0.158767984,-0.000539509,TAL1 DP-like with LMO2::TRB
-1.0439099,3.5694532,SJ65,0,0.105697111,0.010446987,TAL1 DP-like with LMO2::TRB
-0.22810344,1.404088,SJ65,0,0.037832604,-0.0025537,TAL1 DP-like with LMO2::TRB
4.0645094,-0.8888739,SJ65,0,-0.038676127,-0.002614736,TAL1 DP-like with LMO2::TRB
5.2289596,0.37055418,SJ65,0,0.004369573,0.000803285,TAL1 DP-like with LMO2::TRB
-1.0953074,2.1656353,SJ65,0,0.061053023,0.004587523,TAL1 DP-like with LMO2::TRB
4.0257535,-0.5326222,SJ65,0,-0.021448686,-0.002370591,TAL1 DP-like with LMO2::TRB
-0.8068643,4.1694174,SJ65,0,0.076071725,-0.000600545,TAL1 DP-like with LMO2::TRB
3.2619836,-0.62448674,SJ65,0,7.80E-05,0.001718827,TAL1 DP-like with LMO2::TRB
6.200963,0.80047166,SJ65,0,-0.058436557,-0.002187483,TAL1 DP-like with LMO2::TRB
5.25909,3.6653402,SJ65,0,0.00792493,0.010813204,TAL1 DP-like with LMO2::TRB
3.7878048,-0.44128153,SJ65,0,-0.009424581,-0.001027797,TAL1 DP-like with LMO2::TRB
-0.77751815,1.8498685,SJ65,0,0.082724646,0.00135261,TAL1 DP-like with LMO2::TRB
6.533648,1.1574614,SJ65,0,-0.078219882,-0.002065411,TAL1 DP-like with LMO2::TRB
-0.413038,2.151,SJ65,0,0.056326554,-0.00285888,TAL1 DP-like with LMO2::TRB
0.295363,2.4301841,SJ65,0,0.079474472,-0.002492663,TAL1 DP-like with LMO2::TRB
5.396273,-0.041878488,SJ65,0,-0.041880517,-0.00285888,TAL1 DP-like with LMO2::TRB
2.3733013,-0.2523623,SJ65,0,0.003835515,0.002268151,TAL1 DP-like with LMO2::TRB
4.7347403,4.3588495,SJ65,0,-0.028567023,0.006601714,TAL1 DP-like with LMO2::TRB
6.326464,2.4033618,SJ65,0,-0.109493246,0.010019735,TAL1 DP-like with LMO2::TRB
2.5107417,0.9284432,SJ65,0,0.007940189,9.82E-06,TAL1 DP-like with LMO2::TRB
5.55571,3.9057484,SJ65,0,-0.023630723,-0.00279788,TAL1 DP-like with LMO2::TRB
-0.9391226,1.9200311,SJ65,0,0.080752418,0.00245126,TAL1 DP-like with LMO2::TRB
5.7558527,0.09755176,SJ65,0,-0.080470591,-0.001943339,TAL1 DP-like with LMO2::TRB
5.1077747,3.9218905,SJ65,0,0.043646292,-0.001882303,TAL1 DP-like with LMO2::TRB
5.179715,1.7602541,SJ65,0,-0.068225219,0.002024007,TAL1 DP-like with LMO2::TRB
-0.046946023,1.9860711,SJ65,0,0.07179156,0.001535718,TAL1 DP-like with LMO2::TRB
5.665154,0.9879868,SJ65,0,-0.030649885,-0.001638158,TAL1 DP-like with LMO2::TRB
3.3167448,0.3756124,SJ65,0,0.057268792,-0.001088833,TAL1 DP-like with LMO2::TRB
6.351222,2.6437192,SJ65,0,-0.03747829,-0.001149869,TAL1 DP-like with LMO2::TRB
3.9106226,-0.37180138,SJ65,0,-0.007967337,-0.0025537,TAL1 DP-like with LMO2::TRB
5.12419,-0.2466309,SJ65,0,-0.051165636,0.00104743,TAL1 DP-like with LMO2::TRB
6.0604143,0.1707451,SJ65,0,-0.064105283,0.007090002,TAL1 DP-like with LMO2::TRB
-0.93090415,3.7579472,SJ65,0,0.10105075,-0.001088833,TAL1 DP-like with LMO2::TRB
6.806465,1.2941794,SJ65,0,-0.107418015,0.002878512,TAL1 DP-like with LMO2::TRB
-0.7326886,2.8797743,SJ65,0,0.031782404,7.09E-05,TAL1 DP-like with LMO2::TRB
6.1536965,0.41473886,SJ65,0,-0.015100933,-0.00279788,TAL1 DP-like with LMO2::TRB
-0.24637866,6.320608,SJ65,0,0.118625321,-0.002370591,TAL1 DP-like with LMO2::TRB
-0.97008795,4.414517,SJ65,0,0.176598147,-0.002370591,TAL1 DP-like with LMO2::TRB
1.8850904,2.9805243,SJ65,0,0.080660865,0.019236184,TAL1 DP-like with LMO2::TRB
4.391534,-0.26596814,SJ65,0,-0.004511177,0.000925357,TAL1 DP-like with LMO2::TRB
4.9479175,2.723009,SJ65,0,0.014066682,-0.00285888,TAL1 DP-like with LMO2::TRB
5.659548,0.32471588,SJ65,0,-0.007154796,-0.00285888,TAL1 DP-like with LMO2::TRB
-1.0454501,3.403847,SJ65,0,0.087138341,-0.000478473,TAL1 DP-like with LMO2::TRB
-3.2435942,5.9566913,SJ65,0,0.096671388,-0.002492663,TAL1 DP-like with LMO2::TRB
6.962878,1.8825285,SJ65,0,-0.003427788,-0.002126447,TAL1 DP-like with LMO2::TRB
2.9601643,0.7943658,SJ65,0,0.025121853,0.003916126,TAL1 DP-like with LMO2::TRB
1.9619974,-0.22507787,SJ65,0,0.019842223,0.003671981,TAL1 DP-like with LMO2::TRB
-0.4309966,1.968907,SJ65,0,0.102652923,-0.000234328,TAL1 DP-like with LMO2::TRB
6.4698305,0.6646435,SJ65,0,-0.083049356,-0.002309555,TAL1 DP-like with LMO2::TRB
3.2343874,1.9283953,SJ65,0,0.081114822,-0.001088833,TAL1 DP-like with LMO2::TRB
4.632476,-0.12609209,SJ65,0,0.000226752,9.82E-06,TAL1 DP-like with LMO2::TRB
-1.6355747,3.545151,SJ65,0,0.111899898,0.001657791,TAL1 DP-like with LMO2::TRB
3.2808173,4.9193435,SJ65,0,0.061522231,0.008737977,TAL1 DP-like with LMO2::TRB
5.0799236,1.0184656,SJ65,0,-0.060622408,0.003183693,TAL1 DP-like with LMO2::TRB
-0.9583878,1.8314579,SJ65,0,0.059057907,0.003183693,TAL1 DP-like with LMO2::TRB
5.989151,0.81658894,SJ65,0,0.008016483,-0.00279788,TAL1 DP-like with LMO2::TRB
1.7018917,3.699973,SJ65,0,0.104850248,0.003244729,TAL1 DP-like with LMO2::TRB
3.6508183,1.808354,SJ65,0,0.067595341,0.006113425,TAL1 DP-like with LMO2::TRB
5.69556,0.056038458,SJ65,0,-0.068099334,-0.002614736,TAL1 DP-like with LMO2::TRB
-0.91084653,3.440428,SJ65,0,0.320574657,-0.002309555,TAL1 DP-like with LMO2::TRB
1.9453273,0.25473902,SJ65,0,0.026258633,-0.00285888,TAL1 DP-like with LMO2::TRB
-0.67094606,2.227747,SJ65,0,0.034185693,-0.00176023,TAL1 DP-like with LMO2::TRB
0.3985237,0.7958316,SJ65,0,0.019079272,-0.00285888,TAL1 DP-like with LMO2::TRB
2.2057788,6.322601,SJ65,0,0.066481427,0.007517255,TAL1 DP-like with LMO2::TRB
5.0485134,-0.33617774,SJ65,0,-0.030131071,-0.00285888,TAL1 DP-like with LMO2::TRB
5.6696944,3.483797,SJ65,0,-0.054110627,-0.001882303,TAL1 DP-like with LMO2::TRB
6.203275,0.537366,SJ65,0,-0.072955518,0.001840899,TAL1 DP-like with LMO2::TRB
3.9717774,4.309126,SJ65,0,0.072314189,0.01227807,TAL1 DP-like with LMO2::TRB
4.508445,4.546533,SJ65,0,0.009519503,0.000437069,TAL1 DP-like with LMO2::TRB
4.054052,3.5127416,SJ65,0,0.040689871,0.02039587,TAL1 DP-like with LMO2::TRB
3.6656127,0.052192703,SJ65,0,0.065737539,0.000925357,TAL1 DP-like with LMO2::TRB
3.398332,1.6739727,SJ65,0,0.051474185,-0.002248519,TAL1 DP-like with LMO2::TRB
-0.92544323,3.8414636,SJ65,0,0.06757246,0.014475369,TAL1 DP-like with LMO2::TRB
3.6585455,-0.9232802,SJ65,0,-0.005285575,-0.001699194,TAL1 DP-like with LMO2::TRB
-0.80000865,2.4015186,SJ65,0,0.075560556,0.003061621,TAL1 DP-like with LMO2::TRB
5.5521154,-0.39775062,SJ65,0,-0.075667813,-0.002187483,TAL1 DP-like with LMO2::TRB
4.868104,-0.19135664,SJ65,0,-0.033049355,-0.001882303,TAL1 DP-like with LMO2::TRB
3.5618606,5.128253,SJ65,0,0.027113155,0.004282342,TAL1 DP-like with LMO2::TRB
-1.1939738,3.4270883,SJ65,0,0.178398714,0.002207115,TAL1 DP-like with LMO2::TRB
6.194314,1.1964891,SJ65,0,-0.107669792,-0.00285888,TAL1 DP-like with LMO2::TRB
6.804345,0.6929197,SJ65,0,-0.114864421,-0.001821266,TAL1 DP-like with LMO2::TRB
2.2656176,0.08533426,SJ65,0,-9.77E-06,0.004831667,TAL1 DP-like with LMO2::TRB
-0.97088796,3.2429998,SJ65,0,0.05020769,-0.001332978,TAL1 DP-like with LMO2::TRB
-0.14475612,1.1970266,SJ65,0,0.045538411,-0.00285888,TAL1 DP-like with LMO2::TRB
4.918891,4.237617,SJ65,0,-0.034113682,0.014414334,TAL1 DP-like with LMO2::TRB
1.6971092,0.4623087,SJ65,0,0.019029681,-0.000173292,TAL1 DP-like with LMO2::TRB
3.7983444,0.46376634,SJ65,0,0.047918835,-0.002614736,TAL1 DP-like with LMO2::TRB
4.687524,-0.9487772,SJ65,0,-0.060961931,-0.00285888,TAL1 DP-like with LMO2::TRB
2.950244,0.25558767,SJ65,0,0.022420988,-0.001699194,TAL1 DP-like with LMO2::TRB
5.2624993,0.39491472,SJ65,0,-0.022673219,0.003305765,TAL1 DP-like with LMO2::TRB
2.9793015,2.9537687,SJ65,0,0.0140972,-0.001943339,TAL1 DP-like with LMO2::TRB
3.8019323,-0.4150086,SJ65,0,-0.006906836,0.001657791,TAL1 DP-like with LMO2::TRB
2.7254899,0.6723838,SJ65,0,0.019407348,-0.0025537,TAL1 DP-like with LMO2::TRB
6.2888064,0.80627114,SJ65,0,-0.045931786,0.000314997,TAL1 DP-like with LMO2::TRB
3.5399246,-0.7140591,SJ65,0,-0.004343319,-0.00285888,TAL1 DP-like with LMO2::TRB
2.4861941,-0.26965925,SJ65,0,0.017480888,0.000253961,TAL1 DP-like with LMO2::TRB
6.3373566,1.4299413,SJ65,0,-0.102565653,0.009409374,TAL1 DP-like with LMO2::TRB
-0.4757431,1.6304151,SJ65,0,0.040728018,-0.000417436,TAL1 DP-like with LMO2::TRB
-1.1854575,1.8753151,SJ65,0,0.179226518,-0.00279788,TAL1 DP-like with LMO2::TRB
6.153517,1.6494176,SJ65,0,-0.032969251,-0.00279788,TAL1 DP-like with LMO2::TRB
6.1194973,0.3207092,SJ65,0,-0.094436406,-0.001943339,TAL1 DP-like with LMO2::TRB
1.4413297,-0.044599406,SJ65,0,0.029081569,-0.00285888,TAL1 DP-like with LMO2::TRB
-0.8832633,3.0739217,SJ65,0,0.051348285,-0.002492663,TAL1 DP-like with LMO2::TRB
6.1325107,2.840466,SJ65,0,-0.066127106,0.001108466,TAL1 DP-like with LMO2::TRB
2.7231965,0.5567114,SJ65,0,0.041635924,-0.00285888,TAL1 DP-like with LMO2::TRB
1.3699543,2.9829478,SJ65,0,0.21006883,-0.000844689,TAL1 DP-like with LMO2::TRB
2.8505883,0.9973705,SJ65,0,0.083953009,-0.001638158,TAL1 DP-like with LMO2::TRB
7.040259,0.2779709,SJ65,0,-0.096172123,0.001169502,TAL1 DP-like with LMO2::TRB
-0.40392104,2.9198933,SJ65,0,0.03989257,0.004892703,TAL1 DP-like with LMO2::TRB
3.9179683,-0.8080758,SJ65,0,-0.012514527,-0.00285888,TAL1 DP-like with LMO2::TRB
3.1734948,-0.86057913,SJ65,0,0.004751057,-0.001271942,TAL1 DP-like with LMO2::TRB
0.3125555,0.753498,SJ65,0,0.024168164,-0.002675772,TAL1 DP-like with LMO2::TRB
-0.2541764,1.4309691,SJ65,0,0.106936917,-0.00285888,TAL1 DP-like with LMO2::TRB
3.5056357,1.9004594,SJ65,0,0.014333711,-0.000722617,TAL1 DP-like with LMO2::TRB
1.345677,-0.043611765,SJ65,0,0.026510403,-0.001088833,TAL1 DP-like with LMO2::TRB
5.4083095,-0.20195283,SJ65,0,-0.063319444,-0.00285888,TAL1 DP-like with LMO2::TRB
0.69660187,0.33320993,SJ65,0,0.055094377,-0.001516086,TAL1 DP-like with LMO2::TRB
0.37283975,3.8885722,SJ65,0,0.197983675,-0.000905725,TAL1 DP-like with LMO2::TRB
4.346171,0.658548,SJ65,0,-0.000654451,-0.000722617,TAL1 DP-like with LMO2::TRB
5.8420424,0.8020294,SJ65,0,-0.046774845,0.001291574,TAL1 DP-like with LMO2::TRB
1.7709693,0.5229855,SJ65,0,0.073325083,-0.002614736,TAL1 DP-like with LMO2::TRB
4.353329,0.02979751,SJ65,0,-0.006132449,-0.00285888,TAL1 DP-like with LMO2::TRB
5.587302,0.24299173,SJ65,0,-0.057181507,-0.00285888,TAL1 DP-like with LMO2::TRB
-1.1610615,2.3713717,SJ65,0,0.08330451,-0.00285888,TAL1 DP-like with LMO2::TRB
5.2619953,3.8125155,SJ65,0,-0.003965668,0.018625823,TAL1 DP-like with LMO2::TRB
6.633205,0.5432647,SJ65,0,-0.04845716,-0.00279788,TAL1 DP-like with LMO2::TRB
1.9960228,-0.15348692,SJ65,0,0.008153816,-0.002126447,TAL1 DP-like with LMO2::TRB
1.6945113,-0.086654134,SJ65,0,0.020246581,-0.00279788,TAL1 DP-like with LMO2::TRB
-0.77239054,2.6765594,SJ65,0,0.107085691,-0.001088833,TAL1 DP-like with LMO2::TRB
0.31561047,3.016236,SJ65,0,0.205651344,0.015940235,TAL1 DP-like with LMO2::TRB
4.419562,0.7408107,SJ65,0,0.046408192,0.010080771,TAL1 DP-like with LMO2::TRB
5.4778695,0.30010688,SJ65,0,-0.046172115,0.001596754,TAL1 DP-like with LMO2::TRB
4.528772,-0.6628465,SJ65,0,-0.036173641,-0.001577122,TAL1 DP-like with LMO2::TRB
-0.48419642,3.4259448,SJ65,0,0.286539406,-0.002248519,TAL1 DP-like with LMO2::TRB
1.1939604,4.286821,SJ65,0,0.06286122,-0.001516086,TAL1 DP-like with LMO2::TRB
6.2685976,-0.39359906,SJ65,0,-0.022417634,-0.001699194,TAL1 DP-like with LMO2::TRB
4.8275504,1.602542,SJ65,0,-0.007841456,-0.00285888,TAL1 DP-like with LMO2::TRB
-0.5840897,1.5250217,SJ65,0,0.086089277,-0.0003564,TAL1 DP-like with LMO2::TRB
-0.7454924,3.4356387,SJ65,0,0.04492806,-0.00145505,TAL1 DP-like with LMO2::TRB
0.78655165,0.46523282,SJ65,0,0.036703453,0.000131888,TAL1 DP-like with LMO2::TRB
-0.5584642,1.6733944,SJ65,0,0.037500725,-0.002248519,TAL1 DP-like with LMO2::TRB
-1.0102484,3.2079725,SJ65,0,0.07355018,0.003305765,TAL1 DP-like with LMO2::TRB
7.0820975,2.600788,SJ65,0,0.016309761,0.005319956,TAL1 DP-like with LMO2::TRB
6.09539,2.6620817,SJ65,0,0.011293356,-0.00285888,TAL1 DP-like with LMO2::TRB
2.9311106,6.0557265,SJ65,0,0.080515907,-0.002187483,TAL1 DP-like with LMO2::TRB
5.9221754,2.6272771,SJ65,0,0.039297485,-0.002736808,TAL1 DP-like with LMO2::TRB
3.2929974,3.675971,SJ65,0,0.025491879,0.008127616,TAL1 DP-like with LMO2::TRB
4.3893676,1.3595462,SJ65,0,-0.017488971,9.82E-06,TAL1 DP-like with LMO2::TRB
-0.43088567,6.5747356,SJ65,0,0.067568623,0.012094962,TAL1 DP-like with LMO2::TRB
0.6429529,2.177147,SJ65,0,0.053976671,0.008005544,TAL1 DP-like with LMO2::TRB
5.512541,-0.06311978,SJ65,0,-0.048266421,-0.001943339,TAL1 DP-like with LMO2::TRB
-1.4541061,3.0481303,SJ65,0,0.075499513,0.010508023,TAL1 DP-like with LMO2::TRB
4.417084,2.3659928,SJ65,0,-0.016829017,-0.00279788,TAL1 DP-like with LMO2::TRB
5.70522,0.34184352,SJ65,0,-0.046725258,-0.000905725,TAL1 DP-like with LMO2::TRB
5.9613543,-0.19120131,SJ65,0,-0.102596163,-0.00285888,TAL1 DP-like with LMO2::TRB
5.522766,0.17069915,SJ65,0,-0.056117191,0.004099234,TAL1 DP-like with LMO2::TRB
3.3279402,3.8321116,SJ65,0,0.084509955,0.004953739,TAL1 DP-like with LMO2::TRB
5.578834,-0.28986526,SJ65,0,-0.07689616,-0.00285888,TAL1 DP-like with LMO2::TRB
2.0555015,-0.21557005,SJ65,0,0.042669729,-0.00285888,TAL1 DP-like with LMO2::TRB
6.486389,2.6818025,SJ65,0,-0.045329056,0.002024007,TAL1 DP-like with LMO2::TRB
4.4924664,-0.2544963,SJ65,0,-0.031534895,0.00104743,TAL1 DP-like with LMO2::TRB
1.4568843,5.013127,SJ65,0,-0.009500875,-0.00279788,TAL1 DP-like with LMO2::TRB
3.587856,-1.0022604,SJ65,0,-0.006841994,0.001169502,TAL1 DP-like with LMO2::TRB
2.0727851,3.4465387,SJ65,0,0.051870898,0.001108466,TAL1 DP-like with LMO2::TRB
-0.3828587,1.5664448,SJ65,0,0.044344411,0.004465451,TAL1 DP-like with LMO2::TRB
2.5929499,6.5112915,SJ65,0,0.053839312,-0.002675772,TAL1 DP-like with LMO2::TRB
4.68247,4.2204947,SJ65,0,0.066756085,-0.00145505,TAL1 DP-like with LMO2::TRB
4.176571,4.372064,SJ65,0,0.075045542,-0.00279788,TAL1 DP-like with LMO2::TRB
2.2713451,1.6695539,SJ65,0,0.088504017,0.001840899,TAL1 DP-like with LMO2::TRB
4.442894,-0.5691167,SJ65,0,-0.025522842,-0.00145505,TAL1 DP-like with LMO2::TRB
1.5885346,1.229928,SJ65,0,0.027284817,-0.00279788,TAL1 DP-like with LMO2::TRB
6.4034634,1.1977451,SJ65,0,0.039850623,-0.00285888,TAL1 DP-like with LMO2::TRB
6.610993,0.83618087,SJ65,0,-0.087623245,0.009653518,TAL1 DP-like with LMO2::TRB
4.300121,0.676497,SJ65,0,0.017644924,0.007395183,TAL1 DP-like with LMO2::TRB
4.478092,0.33889198,SJ65,0,0.007936374,0.001840899,TAL1 DP-like with LMO2::TRB
2.5681837,2.6959555,SJ65,0,0.134841845,0.00245126,TAL1 DP-like with LMO2::TRB
0.10190583,1.1208129,SJ65,0,0.047426716,-0.000661581,TAL1 DP-like with LMO2::TRB
4.7846174,2.021649,SJ65,0,-0.014410469,0.003427837,TAL1 DP-like with LMO2::TRB
0.24162208,0.9336687,SJ65,0,0.107940198,-0.002492663,TAL1 DP-like with LMO2::TRB
-0.03192328,1.0555551,SJ65,0,0.048914485,-0.002675772,TAL1 DP-like with LMO2::TRB
2.313104,-0.15071878,SJ65,0,0.007966895,-0.0025537,TAL1 DP-like with LMO2::TRB
0.93080235,0.15684903,SJ65,0,0.028627598,-0.002370591,TAL1 DP-like with LMO2::TRB
1.8224229,-0.26857316,SJ65,0,0.017095596,0.002024007,TAL1 DP-like with LMO2::TRB
1.7058332,1.7328961,SJ65,0,0.123058052,-0.000295364,TAL1 DP-like with LMO2::TRB
5.3899302,0.5398875,SJ65,0,-0.015558708,-0.00285888,TAL1 DP-like with LMO2::TRB
4.458436,-0.28410146,SJ65,0,-0.012445866,-0.002248519,TAL1 DP-like with LMO2::TRB
5.0037518,0.48748392,SJ65,0,0.014722825,-0.00285888,TAL1 DP-like with LMO2::TRB
1.9207839,2.692676,SJ65,0,0.109290615,0.00245126,TAL1 DP-like with LMO2::TRB
6.5474777,0.99122906,SJ65,0,-0.111713431,-0.002370591,TAL1 DP-like with LMO2::TRB
1.6493119,1.5287927,SJ65,0,0.131591663,-0.001271942,TAL1 DP-like with LMO2::TRB
6.1955695,0.10133941,SJ65,0,-0.088950782,9.82E-06,TAL1 DP-like with LMO2::TRB
5.0076675,4.091903,SJ65,0,0.052389727,0.005686172,TAL1 DP-like with LMO2::TRB
2.7360265,2.5882254,SJ65,0,0.034384065,0.006479641,TAL1 DP-like with LMO2::TRB
6.447005,1.4279034,SJ65,0,-0.073680326,0.003366801,TAL1 DP-like with LMO2::TRB
6.972391,1.0095577,SJ65,0,-0.119556568,0.002817476,TAL1 DP-like with LMO2::TRB
1.9132193,3.2845716,SJ65,0,0.06398657,-0.000539509,TAL1 DP-like with LMO2::TRB
6.6623683,0.66560364,SJ65,0,-0.063014268,-0.00285888,TAL1 DP-like with LMO2::TRB
6.626343,2.27874,SJ65,0,-0.034777447,0.004526487,TAL1 DP-like with LMO2::TRB
3.5464892,1.2064693,SJ65,0,0.069662944,-0.00285888,TAL1 DP-like with LMO2::TRB
-1.2932467,3.0205102,SJ65,0,0.183800415,0.001779863,TAL1 DP-like with LMO2::TRB
4.5542827,-0.28418395,SJ65,0,0.00048997,-0.001882303,TAL1 DP-like with LMO2::TRB
3.4885352,5.3391623,SJ65,0,0.102988646,0.002207115,TAL1 DP-like with LMO2::TRB
4.4753113,-0.85807735,SJ65,0,-0.02705638,-0.002736808,TAL1 DP-like with LMO2::TRB
-2.5529087,5.738321,SJ65,0,0.303358675,-0.00285888,TAL1 DP-like with LMO2::TRB
6.347854,2.4474592,SJ65,0,-0.079555049,-0.000722617,TAL1 DP-like with LMO2::TRB
4.894444,4.0845037,SJ65,0,-0.013925984,0.001962971,TAL1 DP-like with LMO2::TRB
3.9379084,4.599515,SJ65,0,0.002946676,-0.002248519,TAL1 DP-like with LMO2::TRB
5.1751056,2.6921573,SJ65,0,0.102961943,-0.002370591,TAL1 DP-like with LMO2::TRB
5.985516,0.69319326,SJ65,0,-0.058459445,-0.00285888,TAL1 DP-like with LMO2::TRB
5.117645,0.8459863,SJ65,0,0.004987568,0.001169502,TAL1 DP-like with LMO2::TRB
5.5395603,0.86086464,SJ65,0,-0.015444263,-0.000661581,TAL1 DP-like with LMO2::TRB
0.23639493,0.8022282,SJ65,0,0.04256291,-0.001882303,TAL1 DP-like with LMO2::TRB
4.2806687,-0.784517,SJ65,0,-0.019125502,-0.002248519,TAL1 DP-like with LMO2::TRB
5.167272,0.15259215,SJ65,0,-0.038645602,0.00135261,TAL1 DP-like with LMO2::TRB
1.734669,2.1150706,SJ65,0,0.107642636,0.001901935,TAL1 DP-like with LMO2::TRB
4.6299925,4.3406506,SJ65,0,0.021329985,-0.002492663,TAL1 DP-like with LMO2::TRB
1.8954947,-0.36993104,SJ65,0,0.012166933,-0.001882303,TAL1 DP-like with LMO2::TRB
5.550534,3.878812,SJ65,0,0.069540859,0.000620177,TAL1 DP-like with LMO2::TRB
1.2874511,7.420782,SJ65,0,0.154686198,0.028879886,TAL1 DP-like with LMO2::TRB
3.2846699,5.266629,SJ65,0,0.049276874,-0.002187483,TAL1 DP-like with LMO2::TRB
2.7100492,1.6475319,SJ65,0,0.045382009,0.002695404,TAL1 DP-like with LMO2::TRB
6.443658,0.8768196,SJ65,0,-0.09209033,-0.000417436,TAL1 DP-like with LMO2::TRB
6.5628505,1.0656135,SJ65,0,-0.073741361,0.003794054,TAL1 DP-like with LMO2::TRB
3.4425576,-0.85345143,SJ65,0,-0.012659489,-0.00285888,TAL1 DP-like with LMO2::TRB
2.5473754,0.11943261,SJ65,0,0.055411012,-0.000600545,TAL1 DP-like with LMO2::TRB
2.0666516,5.7661824,SJ65,0,0.043615781,-0.00285888,TAL1 DP-like with LMO2::TRB
5.3436337,1.0806596,SJ65,0,0.059229568,-0.00145505,TAL1 DP-like with LMO2::TRB
2.8668869,3.3900518,SJ65,0,0.030645625,-0.002004375,TAL1 DP-like with LMO2::TRB
-2.5623262,4.5758114,SJ65,0,0.188736708,0.009836626,TAL1 DP-like with LMO2::TRB
1.9357489,7.4335246,SJ65,0,0.147819654,-0.002004375,TAL1 DP-like with LMO2::TRB
5.4034114,2.6769898,SJ65,0,-0.005174945,-0.00285888,TAL1 DP-like with LMO2::TRB
5.3865438,0.74891675,SJ65,0,-0.03109239,0.001657791,TAL1 DP-like with LMO2::TRB
5.768527,3.5349085,SJ65,0,0.050680713,-0.001821266,TAL1 DP-like with LMO2::TRB
5.201086,1.2910715,SJ65,0,-0.01192706,0.001657791,TAL1 DP-like with LMO2::TRB
0.15155615,1.4573457,SJ65,0,0.073523477,0.001108466,TAL1 DP-like with LMO2::TRB
5.4971547,0.5194691,SJ65,0,-0.029074385,-0.00285888,TAL1 DP-like with LMO2::TRB
3.699252,-0.6848035,SJ65,0,-0.013788655,-0.0025537,TAL1 DP-like with LMO2::TRB
5.189782,-0.011980284,SJ65,0,-0.046217892,-0.001821266,TAL1 DP-like with LMO2::TRB
5.9840217,1.8031367,SJ65,0,-0.039515375,-0.001821266,TAL1 DP-like with LMO2::TRB
3.2159944,5.303298,SJ65,0,0.049093769,0.010019735,TAL1 DP-like with LMO2::TRB
3.7150888,4.996122,SJ65,0,0.060812698,0.001291574,TAL1 DP-like with LMO2::TRB
3.6651587,3.0415928,SJ65,0,0.073859171,0.00275644,TAL1 DP-like with LMO2::TRB
5.7567945,3.1538203,SJ65,0,-0.02092988,-0.002126447,TAL1 DP-like with LMO2::TRB
1.9349468,-0.25502592,SJ65,0,0.018590987,-0.00285888,TAL1 DP-like with LMO2::TRB
2.7571368,6.4818144,SJ65,0,0.154449687,0.005869281,TAL1 DP-like with LMO2::TRB
4.9738297,-0.8683396,SJ65,0,0.040731826,0.00416027,TAL1 DP-like with LMO2::TRB
2.7348592,-0.060667627,SJ65,0,0.022314184,-0.001699194,TAL1 DP-like with LMO2::TRB
4.4351053,0.9972371,SJ65,0,0.001790807,-0.002370591,TAL1 DP-like with LMO2::TRB
6.555272,0.61800367,SJ65,0,-0.099403213,-0.0025537,TAL1 DP-like with LMO2::TRB
4.54995,-0.9589615,SJ65,0,-0.037733882,0.007151038,TAL1 DP-like with LMO2::TRB
